Doc ID, Source, SentenceIndex, ActualSentiment, PredictedSentiment
10986,1,9,-1,0
10986,1,10,-1,0
10986,1,11,-1,0
10986,1,12,-1,0
10986,1,13,-1,0
10986,1,14,-1,1
10986,1,15,-1,1
10986,1,16,-1,1
10986,1,17,-1,1
10986,1,18,-1,1
10986,1,19,-1,1
10986,1,20,-1,1
10986,1,21,-1,1
10986,1,22,-1,1
10986,1,23,-1,1
10986,1,24,-1,1
10986,1,25,-1,1
10986,1,26,-1,1
10986,1,27,-1,1
10986,1,28,-1,1
10986,1,29,-1,1
10986,1,30,-1,1
10986,1,31,-1,1
10986,1,32,-1,1
10986,1,33,-1,1
10986,1,34,-1,0
10986,1,35,-1,0
10986,1,36,-1,0
10987,1,0,-1,1
10987,1,1,-1,1
10987,1,2,-1,1
10987,1,3,-1,1
10987,1,4,-1,1
10987,1,5,-1,1
10988,1,0,-1,0
10988,1,1,-1,0
10988,1,2,-1,0
10988,1,3,-1,0
10988,1,4,-1,0
10989,1,0,-1,0
10989,1,1,-1,0
10989,1,2,-1,1
10989,1,3,-1,1
10989,1,4,-1,1
10989,1,5,-1,1
10989,1,6,-1,0
10989,1,7,-1,0
10990,1,0,-1,0
10990,1,1,-1,0
10990,1,2,-1,0
10990,1,3,-1,0
10991,1,0,-1,0
10991,1,1,-1,0
10991,1,2,-1,0
10991,1,3,-1,0
10991,1,4,-1,0
10991,1,5,-1,0
10992,1,0,-1,0
10992,1,1,-1,0
10992,1,2,-1,0
10992,1,3,-1,0
10992,1,4,-1,0
10992,1,5,-1,0
10992,1,6,-1,1
10992,1,7,-1,1
10993,1,0,-1,1
10993,1,1,-1,1
10993,1,2,-1,1
10993,1,3,-1,1
10993,1,4,-1,1
10993,1,5,-1,1
10993,1,6,-1,1
10993,1,7,-1,1
10993,1,8,-1,1
10994,1,0,-1,1
10994,1,1,-1,1
10994,1,2,-1,1
10995,1,0,-1,1
10995,1,1,-1,1
10996,1,0,-1,1
10996,1,1,-1,1
10996,1,2,-1,1
10996,1,3,-1,1
10996,1,4,-1,1
10997,1,0,-1,1
10997,1,1,-1,1
10997,1,2,-1,1
10997,1,3,-1,1
10997,1,4,-1,1
10997,1,5,-1,1
10997,1,6,-1,1
10997,1,7,-1,0
10998,1,0,-1,0
10998,1,1,-1,0
10998,1,2,-1,0
10998,1,3,-1,0
10998,1,4,-1,0
10999,1,0,-1,1
10999,1,1,-1,1
10999,1,2,-1,1
10999,1,3,-1,1
10999,1,4,-1,1
10999,1,5,-1,1
10999,1,6,-1,1
10999,1,7,-1,1
10999,1,8,-1,1
10999,1,9,-1,1
11000,1,0,-1,0
11000,1,1,-1,0
11000,1,2,-1,0
11000,1,3,-1,1
11000,1,4,-1,1
11000,1,5,-1,1
11000,1,6,-1,1
11000,1,7,-1,1
11000,1,8,-1,1
11000,1,9,-1,1
11000,1,10,-1,1
11000,1,11,-1,1
11000,1,12,-1,1
11000,1,13,-1,1
11000,1,14,-1,1
11000,1,15,-1,1
11000,1,16,-1,1
11000,1,17,-1,1
11000,1,18,-1,1
11000,1,19,-1,1
11000,1,20,-1,1
11000,1,21,-1,0
11000,1,22,-1,0
11000,1,23,-1,0
11000,1,24,-1,0
11000,1,25,-1,0
11000,1,26,-1,0
11000,1,27,-1,0
11000,1,28,-1,0
11000,1,29,-1,0
11000,1,30,-1,0
11000,1,31,-1,0
11000,1,32,-1,1
11000,1,33,-1,1
11000,1,34,-1,1
11000,1,35,-1,1
11000,1,36,-1,1
11000,1,37,-1,1
11000,1,38,-1,0
11000,1,39,-1,0
11000,1,40,-1,0
11000,1,41,-1,0
11000,1,42,-1,0
11000,1,43,-1,0
11000,1,44,-1,0
11000,1,45,-1,0
11000,1,46,-1,0
11000,1,47,-1,0
11000,1,48,-1,0
11000,1,49,-1,0
11000,1,50,-1,0
11000,1,51,-1,0
11000,1,52,-1,0
11000,1,53,-1,0
11000,1,54,-1,0
11000,1,55,-1,0
11000,1,56,-1,0
11000,1,57,-1,1
11000,1,58,-1,1
11000,1,59,-1,1
11000,1,60,-1,1
11000,1,61,-1,1
11000,1,62,-1,1
11000,1,63,-1,1
11000,1,64,-1,1
11000,1,65,-1,1
11000,1,66,-1,0
11000,1,67,-1,0
11000,1,68,-1,0
11000,1,69,-1,0
11000,1,70,-1,0
11000,1,71,-1,0
11000,1,72,-1,0
11000,1,73,-1,0
11000,1,74,-1,1
11000,1,75,-1,1
11000,1,76,-1,1
11000,1,77,-1,1
11000,1,78,-1,1
11000,1,79,-1,1
11000,1,80,-1,1
11000,1,81,-1,1
11000,1,82,-1,1
11000,1,83,-1,1
11000,1,84,-1,1
11000,1,85,-1,1
11000,1,86,-1,1
11000,1,87,-1,0
11000,1,88,-1,0
11000,1,89,-1,0
11000,1,90,-1,0
11000,1,91,-1,0
11000,1,92,-1,0
11000,1,93,-1,0
11000,1,94,-1,0
11000,1,95,-1,0
11000,1,96,-1,0
11000,1,97,-1,0
11000,1,98,-1,0
11000,1,99,-1,0
11000,1,100,-1,1
11000,1,101,-1,1
11000,1,102,-1,1
11000,1,103,-1,1
11000,1,104,-1,1
11000,1,105,-1,1
11000,1,106,-1,1
11000,1,107,-1,1
11000,1,108,-1,1
11000,1,109,-1,1
11000,1,110,-1,1
11000,1,111,-1,0
11000,1,112,-1,0
11000,1,113,-1,0
11000,1,114,-1,1
11000,1,115,-1,1
11000,1,116,-1,1
11000,1,117,-1,1
11000,1,118,-1,0
11000,1,119,-1,0
11000,1,120,-1,0
11001,1,0,-1,0
11001,1,1,-1,0
11001,1,2,-1,0
11001,1,3,-1,0
11001,1,4,-1,0
11001,1,5,-1,0
11001,1,6,-1,0
11001,1,7,-1,0
11001,1,8,-1,0
11001,1,9,-1,0
11001,1,10,-1,0
11001,1,11,-1,0
11001,1,12,-1,0
11001,1,13,-1,1
11001,1,14,-1,1
11001,1,15,-1,1
11001,1,16,-1,1
11001,1,17,-1,1
11001,1,18,-1,0
11001,1,19,-1,0
11001,1,20,-1,0
11001,1,21,-1,0
11001,1,22,-1,0
11001,1,23,-1,0
11001,1,24,-1,0
11002,1,0,-1,1
11002,1,1,-1,1
11002,1,2,-1,0
11002,1,3,-1,1
11002,1,4,-1,1
11002,1,5,-1,1
11002,1,6,-1,1
11002,1,7,-1,0
11002,1,8,-1,0
11002,1,9,-1,0
11002,1,10,-1,0
11002,1,11,-1,0
11003,1,0,-1,0
11003,1,1,-1,0
11003,1,2,-1,0
11003,1,3,-1,0
11003,1,4,-1,0
11003,1,5,-1,0
11003,1,6,-1,0
11003,1,7,-1,0
11003,1,8,-1,1
11003,1,9,-1,1
11003,1,10,-1,0
11003,1,11,-1,0
11003,1,12,-1,0
11003,1,13,-1,0
11003,1,14,-1,0
11003,1,15,-1,0
11003,1,16,-1,1
11003,1,17,-1,1
11003,1,18,-1,1
11003,1,19,-1,0
11003,1,20,-1,0
11003,1,21,-1,0
11003,1,22,-1,0
11003,1,23,-1,1
11003,1,24,-1,1
11003,1,25,-1,0
11003,1,26,-1,0
11003,1,27,-1,0
11003,1,28,-1,0
11004,1,0,-1,1
11004,1,1,-1,1
11004,1,2,-1,1
11004,1,3,-1,0
11004,1,4,-1,0
11004,1,5,-1,0
11004,1,6,-1,0
11004,1,7,-1,0
11004,1,8,-1,1
11004,1,9,-1,1
11004,1,10,-1,1
11004,1,11,-1,1
11004,1,12,-1,1
11004,1,13,-1,1
11004,1,14,-1,0
11004,1,15,-1,0
11004,1,16,-1,0
11004,1,17,-1,0
11004,1,18,-1,0
11004,1,19,-1,0
11004,1,20,-1,0
11004,1,21,-1,1
11004,1,22,-1,1
11004,1,23,-1,0
11004,1,24,-1,0
11004,1,25,-1,0
11004,1,26,-1,1
11004,1,27,-1,0
11004,1,28,-1,1
11004,1,29,-1,1
11004,1,30,-1,1
11004,1,31,-1,1
11004,1,32,-1,1
11004,1,33,-1,1
11004,1,34,-1,1
11004,1,35,-1,0
11004,1,36,-1,0
11004,1,37,-1,0
11004,1,38,-1,0
11004,1,39,-1,0
11004,1,40,-1,0
11004,1,41,-1,0
11004,1,42,-1,0
11004,1,43,-1,0
11004,1,44,-1,0
11004,1,45,-1,0
11004,1,46,-1,0
11004,1,47,-1,0
11004,1,48,-1,0
11004,1,49,-1,1
11004,1,50,-1,1
11004,1,51,-1,1
11004,1,52,-1,1
11004,1,53,-1,1
11004,1,54,-1,1
11004,1,55,-1,1
11004,1,56,-1,1
11004,1,57,-1,1
11004,1,58,-1,1
11004,1,59,-1,1
11004,1,60,-1,1
11004,1,61,-1,1
11004,1,62,-1,1
11004,1,63,-1,1
11004,1,64,-1,1
11004,1,65,-1,0
11004,1,66,-1,0
11004,1,67,-1,0
11004,1,68,-1,0
11004,1,69,-1,0
11004,1,70,-1,0
11004,1,71,-1,0
11004,1,72,-1,0
11004,1,73,-1,0
11004,1,74,-1,0
11004,1,75,-1,0
11004,1,76,-1,1
11004,1,77,-1,1
11004,1,78,-1,1
11004,1,79,-1,1
11004,1,80,-1,1
11004,1,81,-1,1
11004,1,82,-1,1
11004,1,83,-1,1
11004,1,84,-1,1
11004,1,85,-1,1
11004,1,86,-1,1
11004,1,87,-1,1
11004,1,88,-1,1
11004,1,89,-1,1
11005,1,0,-1,0
11005,1,1,-1,0
11005,1,2,-1,0
11005,1,3,-1,0
11005,1,4,-1,0
11005,1,5,-1,0
11005,1,6,-1,0
11006,1,0,-1,0
11006,1,1,-1,1
11006,1,2,-1,1
11006,1,3,-1,1
11006,1,4,-1,0
11006,1,5,-1,0
11006,1,6,-1,0
11006,1,7,-1,1
11006,1,8,-1,1
11006,1,9,-1,1
11006,1,10,-1,0
11006,1,11,-1,0
11006,1,12,-1,0
11006,1,13,-1,0
11006,1,14,-1,0
11006,1,15,-1,0
11006,1,16,-1,0
11006,1,17,-1,1
11006,1,18,-1,1
11007,1,0,-1,0
11007,1,1,-1,0
11007,1,2,-1,0
11007,1,3,-1,0
11007,1,4,-1,0
11007,1,5,-1,0
11007,1,6,-1,0
11007,1,7,-1,0
11007,1,8,-1,0
11007,1,9,-1,0
11007,1,10,-1,0
11007,1,11,-1,0
11007,1,12,-1,0
11007,1,13,-1,0
11007,1,14,-1,0
11007,1,15,-1,0
11007,1,16,-1,0
11007,1,17,-1,0
11007,1,18,-1,0
11007,1,19,-1,0
11007,1,20,-1,0
11008,1,0,-1,0
11008,1,1,-1,0
11008,1,2,-1,0
11008,1,3,-1,0
11008,1,4,-1,0
11008,1,5,-1,1
11008,1,6,-1,1
11008,1,7,-1,1
11008,1,8,-1,1
11008,1,9,-1,1
11008,1,10,-1,1
11008,1,11,-1,1
11008,1,12,-1,0
11008,1,13,-1,0
11008,1,14,-1,0
11008,1,15,-1,0
11008,1,16,-1,0
11008,1,17,-1,0
11009,1,0,-1,0
11009,1,1,-1,0
11009,1,2,-1,0
11009,1,3,-1,0
11009,1,4,-1,1
11009,1,5,-1,1
11009,1,6,-1,1
11009,1,7,-1,1
11010,1,0,-1,0
11010,1,1,-1,0
11010,1,2,-1,0
11010,1,3,-1,0
11010,1,4,-1,0
11010,1,5,-1,0
11010,1,6,-1,0
11010,1,7,-1,0
11010,1,8,-1,0
11010,1,9,-1,0
11010,1,10,-1,0
11010,1,11,-1,0
11010,1,12,-1,1
11010,1,13,-1,1
11010,1,14,-1,1
11010,1,15,-1,1
11010,1,16,-1,1
11010,1,17,-1,1
11010,1,18,-1,1
11010,1,19,-1,1
11010,1,20,-1,1
11010,1,21,-1,1
11010,1,22,-1,1
11010,1,23,-1,1
11010,1,24,-1,1
11010,1,25,-1,1
11010,1,26,-1,1
11010,1,27,-1,1
11010,1,28,-1,1
11010,1,29,-1,1
11010,1,30,-1,0
11010,1,31,-1,0
11010,1,32,-1,0
11010,1,33,-1,0
11010,1,34,-1,0
11010,1,35,-1,1
11010,1,36,-1,1
11010,1,37,-1,1
11011,1,0,-1,0
11011,1,1,-1,0
11011,1,2,-1,0
11011,1,3,-1,0
11011,1,4,-1,0
11011,1,5,-1,0
11012,1,0,-1,1
11012,1,1,-1,1
11012,1,2,-1,1
11012,1,3,-1,1
11012,1,4,-1,1
11013,1,0,-1,0
11013,1,1,-1,1
11013,1,2,-1,1
11013,1,3,-1,1
11013,1,4,-1,1
11013,1,5,-1,0
11013,1,6,-1,1
11013,1,7,-1,1
11013,1,8,-1,1
11013,1,9,-1,0
11014,1,0,-1,0
11014,1,1,-1,0
11014,1,2,-1,0
11014,1,3,-1,0
11014,1,4,-1,0
11014,1,5,-1,0
11014,1,6,-1,0
11014,1,7,-1,0
11015,1,0,-1,0
11015,1,1,-1,0
11015,1,2,-1,0
11015,1,3,-1,0
11015,1,4,-1,0
11015,1,5,-1,0
11015,1,6,-1,0
11016,1,0,-1,0
11016,1,1,-1,0
11016,1,2,-1,0
11016,1,3,-1,1
11016,1,4,-1,1
11016,1,5,-1,1
11016,1,6,-1,1
11016,1,7,-1,1
11016,1,8,-1,1
11017,1,0,-1,0
11017,1,1,-1,1
11017,1,2,-1,1
11018,1,0,-1,0
11018,1,1,-1,0
11018,1,2,-1,0
11018,1,3,-1,0
11018,1,4,-1,0
11019,1,0,-1,0
11019,1,1,-1,0
11019,1,2,-1,0
11019,1,3,-1,0
11019,1,4,-1,0
11019,1,5,-1,1
11019,1,6,-1,1
11020,1,0,-1,0
11020,1,1,-1,0
11020,1,2,-1,0
11020,1,3,-1,0
11020,1,4,-1,0
11020,1,5,-1,0
11020,1,6,-1,0
11020,1,7,-1,0
11020,1,8,-1,0
11020,1,9,-1,0
11021,1,0,-1,0
11021,1,1,-1,0
11021,1,2,-1,0
11021,1,3,-1,0
11021,1,4,-1,0
11022,1,0,-1,0
11022,1,1,-1,0
11022,1,2,-1,0
11022,1,3,-1,0
11022,1,4,-1,0
11022,1,5,-1,0
11022,1,6,-1,0
11022,1,7,-1,1
11022,1,8,-1,1
11022,1,9,-1,1
11022,1,10,-1,1
11023,1,0,-1,0
11023,1,1,-1,0
11023,1,2,-1,0
11023,1,3,-1,0
11024,1,0,-1,0
11024,1,1,-1,0
11024,1,2,-1,0
11024,1,3,-1,1
11024,1,4,-1,1
11024,1,5,-1,1
11025,1,0,-1,0
11025,1,1,-1,0
11025,1,2,-1,0
11025,1,3,-1,0
11025,1,4,-1,0
11025,1,5,-1,0
11025,1,6,-1,0
11025,1,7,-1,0
11025,1,8,-1,1
11025,1,9,-1,1
11025,1,10,-1,1
11025,1,11,-1,1
11025,1,12,-1,1
11025,1,13,-1,1
11025,1,14,-1,1
11025,1,15,-1,0
11025,1,16,-1,0
11025,1,17,-1,0
11025,1,18,-1,0
11025,1,19,-1,0
11025,1,20,-1,0
11025,1,21,-1,1
11025,1,22,-1,1
11025,1,23,-1,1
11025,1,24,-1,1
11025,1,25,-1,1
11025,1,26,-1,1
11025,1,27,-1,1
11025,1,28,-1,1
11026,1,0,-1,0
11026,1,1,-1,0
11026,1,2,-1,1
11026,1,3,-1,1
11026,1,4,-1,1
11026,1,5,-1,1
11027,1,0,-1,0
11027,1,1,-1,0
11027,1,2,-1,0
11027,1,3,-1,0
11028,1,0,-1,1
11028,1,1,-1,0
11028,1,2,-1,0
11028,1,3,-1,0
11028,1,4,-1,1
11028,1,5,-1,0
11028,1,6,-1,0
11028,1,7,-1,0
11029,1,0,-1,0
11029,1,1,-1,0
11029,1,2,-1,0
11029,1,3,-1,0
11029,1,4,-1,0
11029,1,5,-1,0
11029,1,6,-1,1
11030,1,0,-1,0
11030,1,1,-1,0
11030,1,2,-1,1
11030,1,3,-1,1
11030,1,4,-1,1
11030,1,5,-1,1
11030,1,6,-1,1
11030,1,7,-1,1
11030,1,8,-1,0
11030,1,9,-1,0
11030,1,10,-1,0
11030,1,11,-1,0
11030,1,12,-1,0
11030,1,13,-1,0
11030,1,14,-1,0
11030,1,15,-1,0
11030,1,16,-1,0
11031,1,0,-1,0
11031,1,1,-1,0
11031,1,2,-1,0
11031,1,3,-1,0
11031,1,4,-1,1
11031,1,5,-1,1
11031,1,6,-1,0
11031,1,7,-1,0
11031,1,8,-1,0
11031,1,9,-1,0
11031,1,10,-1,0
11031,1,11,-1,0
11031,1,12,-1,0
11031,1,13,-1,0
11031,1,14,-1,0
11031,1,15,-1,0
11032,1,0,-1,1
11032,1,1,-1,1
11032,1,2,-1,1
11032,1,3,-1,1
11032,1,4,-1,1
11032,1,5,-1,1
11032,1,6,-1,1
11032,1,7,-1,1
11032,1,8,-1,1
11032,1,9,-1,1
11032,1,10,-1,1
11032,1,11,-1,1
11032,1,12,-1,1
11032,1,13,-1,1
11032,1,14,-1,1
11032,1,15,-1,1
11033,1,0,-1,1
11033,1,1,-1,1
11033,1,2,-1,1
11033,1,3,-1,1
11034,1,0,-1,1
11034,1,1,-1,1
11034,1,2,-1,1
11035,1,0,-1,0
11035,1,1,-1,0
11035,1,2,-1,1
11035,1,3,-1,1
11035,1,4,-1,1
11035,1,5,-1,0
11036,1,0,-1,1
11036,1,1,-1,0
11036,1,2,-1,1
11036,1,3,-1,1
11036,1,4,-1,1
11036,1,5,-1,1
11037,1,0,-1,0
11037,1,1,-1,0
11037,1,2,-1,0
11037,1,3,-1,1
11037,1,4,-1,1
11037,1,5,-1,1
11037,1,6,-1,1
11037,1,7,-1,1
11037,1,8,-1,1
11037,1,9,-1,1
11037,1,10,-1,1
11037,1,11,-1,1
11037,1,12,-1,0
11037,1,13,-1,0
11037,1,14,-1,0
11038,1,0,-1,0
11038,1,1,-1,0
11039,1,0,-1,1
11039,1,1,-1,1
11039,1,2,-1,1
11039,1,3,-1,1
11039,1,4,-1,1
11039,1,5,-1,1
11039,1,6,-1,1
11039,1,7,-1,1
11039,1,8,-1,1
11039,1,9,-1,1
11039,1,10,-1,1
11039,1,11,-1,1
11039,1,12,-1,1
11040,1,0,-1,1
11040,1,1,-1,1
11040,1,2,-1,0
11040,1,3,-1,0
11040,1,4,-1,1
11040,1,5,-1,1
11040,1,6,-1,1
11040,1,7,-1,1
11040,1,8,-1,1
11040,1,9,-1,1
11040,1,10,-1,1
11040,1,11,-1,1
11040,1,12,-1,1
11040,1,13,-1,1
11040,1,14,-1,1
11040,1,15,-1,1
11041,1,0,-1,0
11041,1,1,-1,0
11041,1,2,-1,1
11041,1,3,-1,1
11041,1,4,-1,1
11041,1,5,-1,1
11041,1,6,-1,1
11042,1,0,-1,1
11042,1,1,-1,1
11042,1,2,-1,1
11042,1,3,-1,1
11042,1,4,-1,1
11042,1,5,-1,0
11042,1,6,-1,0
11042,1,7,-1,0
11042,1,8,-1,0
11042,1,9,-1,1
11042,1,10,-1,1
11042,1,11,-1,1
11043,1,0,-1,0
11043,1,1,-1,1
11043,1,2,-1,1
11043,1,3,-1,1
11043,1,4,-1,1
11043,1,5,-1,1
11043,1,6,-1,1
11043,1,7,-1,1
11043,1,8,-1,1
11043,1,9,-1,1
11043,1,10,-1,1
11043,1,11,-1,1
11043,1,12,-1,0
11043,1,13,-1,0
11043,1,14,-1,1
11043,1,15,-1,0
11043,1,16,-1,0
11043,1,17,-1,1
11044,1,0,-1,1
11044,1,1,-1,1
11044,1,2,-1,0
11044,1,3,-1,0
11044,1,4,-1,0
11045,1,0,-1,0
11045,1,1,-1,0
11045,1,2,-1,0
11045,1,3,-1,0
11045,1,4,-1,0
11045,1,5,-1,0
11045,1,6,-1,0
11045,1,7,-1,0
11045,1,8,-1,0
11045,1,9,-1,0
11045,1,10,-1,1
11045,1,11,-1,0
11045,1,12,-1,0
11045,1,13,-1,0
11045,1,14,-1,0
11045,1,15,-1,0
11045,1,16,-1,0
11045,1,17,-1,0
11045,1,18,-1,0
11045,1,19,-1,0
11045,1,20,-1,0
11045,1,21,-1,0
11045,1,22,-1,0
11045,1,23,-1,0
11045,1,24,-1,0
11045,1,25,-1,0
11045,1,26,-1,0
11045,1,27,-1,0
11045,1,28,-1,1
11045,1,29,-1,1
11045,1,30,-1,1
11045,1,31,-1,1
11045,1,32,-1,1
11045,1,33,-1,1
11045,1,34,-1,1
11045,1,35,-1,0
11045,1,36,-1,1
11045,1,37,-1,1
11045,1,38,-1,1
11046,1,0,-1,1
11046,1,1,-1,1
11046,1,2,-1,1
11046,1,3,-1,1
11046,1,4,-1,1
11046,1,5,-1,1
11046,1,6,-1,1
11046,1,7,-1,1
11046,1,8,-1,1
11046,1,9,-1,1
11046,1,10,-1,1
11046,1,11,-1,1
11046,1,12,-1,1
11046,1,13,-1,1
11046,1,14,-1,1
11046,1,15,-1,1
11046,1,16,-1,1
11046,1,17,-1,0
11046,1,18,-1,0
11046,1,19,-1,1
11047,1,0,-1,0
11047,1,1,-1,0
11047,1,2,-1,1
11047,1,3,-1,1
11047,1,4,-1,1
11047,1,5,-1,1
11047,1,6,-1,1
11047,1,7,-1,1
11048,1,0,-1,1
11048,1,1,-1,1
11048,1,2,-1,1
11048,1,3,-1,1
11048,1,4,-1,1
11048,1,5,-1,1
11048,1,6,-1,0
11048,1,7,-1,0
11048,1,8,-1,1
11049,1,0,-1,1
11049,1,1,-1,1
11049,1,2,-1,1
11049,1,3,-1,1
11050,1,0,-1,1
11050,1,1,-1,1
11050,1,2,-1,1
11050,1,3,-1,1
11050,1,4,-1,1
11050,1,5,-1,1
11050,1,6,-1,1
11050,1,7,-1,0
11050,1,8,-1,1
11050,1,9,-1,1
11051,1,0,-1,1
11051,1,1,-1,0
11051,1,2,-1,0
11051,1,3,-1,0
11051,1,4,-1,1
11051,1,5,-1,1
11051,1,6,-1,1
11051,1,7,-1,1
11051,1,8,-1,1
11051,1,9,-1,0
11051,1,10,-1,1
11051,1,11,-1,1
11051,1,12,-1,0
11051,1,13,-1,0
11051,1,14,-1,0
11051,1,15,-1,0
11051,1,16,-1,0
11051,1,17,-1,0
11052,1,0,-1,1
11052,1,1,-1,1
11052,1,2,-1,0
11052,1,3,-1,0
11052,1,4,-1,0
11052,1,5,-1,0
11052,1,6,-1,0
11052,1,7,-1,1
11052,1,8,-1,1
11052,1,9,-1,1
11052,1,10,-1,1
11052,1,11,-1,1
11052,1,12,-1,1
11052,1,13,-1,1
11052,1,14,-1,1
11052,1,15,-1,1
11052,1,16,-1,1
11052,1,17,-1,1
11052,1,18,-1,1
11053,1,0,-1,1
11053,1,1,-1,1
11053,1,2,-1,1
11053,1,3,-1,1
11053,1,4,-1,1
11054,1,0,-1,0
11054,1,1,-1,0
11054,1,2,-1,0
11054,1,3,-1,0
11054,1,4,-1,0
11054,1,5,-1,0
11054,1,6,-1,0
11054,1,7,-1,0
11054,1,8,-1,0
11054,1,9,-1,0
11054,1,10,-1,0
11054,1,11,-1,1
11054,1,12,-1,0
11054,1,13,-1,0
11054,1,14,-1,0
11054,1,15,-1,0
11054,1,16,-1,0
11054,1,17,-1,0
11054,1,18,-1,0
11054,1,19,-1,0
11054,1,20,-1,0
11054,1,21,-1,0
11055,1,0,-1,1
11055,1,1,-1,0
11055,1,2,-1,1
11055,1,3,-1,1
11055,1,4,-1,1
11055,1,5,-1,1
11055,1,6,-1,1
11055,1,7,-1,1
11055,1,8,-1,1
11055,1,9,-1,1
11055,1,10,-1,1
11055,1,11,-1,1
11055,1,12,-1,1
11055,1,13,-1,1
11055,1,14,-1,1
11055,1,15,-1,1
11055,1,16,-1,1
11055,1,17,-1,1
11055,1,18,-1,1
11056,1,0,-1,0
11056,1,1,-1,0
11056,1,2,-1,0
11056,1,3,-1,1
11056,1,4,-1,1
11057,1,0,-1,1
11057,1,1,-1,1
11057,1,2,-1,1
11058,1,0,-1,0
11058,1,1,-1,0
11058,1,2,-1,0
11058,1,3,-1,1
11058,1,4,-1,1
11058,1,5,-1,1
11058,1,6,-1,1
11058,1,7,-1,1
11058,1,8,-1,1
11058,1,9,-1,1
11058,1,10,-1,1
11059,1,0,-1,0
11059,1,1,-1,0
11059,1,2,-1,0
11059,1,3,-1,0
11059,1,4,-1,0
11059,1,5,-1,0
11059,1,6,-1,0
11059,1,7,-1,0
11059,1,8,-1,0
11059,1,9,-1,1
11059,1,10,-1,1
11060,1,0,-1,1
11060,1,1,-1,1
11060,1,2,-1,1
11060,1,3,-1,1
11060,1,4,-1,1
11060,1,5,-1,1
11060,1,6,-1,1
11060,1,7,-1,1
11060,1,8,-1,1
11060,1,9,-1,1
11061,1,0,-1,0
11061,1,1,-1,0
11061,1,2,-1,0
11061,1,3,-1,0
11061,1,4,-1,0
11062,1,0,-1,1
11062,1,1,-1,1
11062,1,2,-1,0
11062,1,3,-1,0
11062,1,4,-1,1
11062,1,5,-1,1
11062,1,6,-1,0
11062,1,7,-1,0
11062,1,8,-1,0
11062,1,9,-1,1
11062,1,10,-1,1
11062,1,11,-1,1
11062,1,12,-1,1
11062,1,13,-1,1
11062,1,14,-1,1
11062,1,15,-1,1
11062,1,16,-1,1
11062,1,17,-1,1
11062,1,18,-1,1
11062,1,19,-1,1
11062,1,20,-1,1
11062,1,21,-1,1
11062,1,22,-1,1
11062,1,23,-1,1
11063,1,0,-1,0
11063,1,1,-1,0
11063,1,2,-1,0
11063,1,3,-1,0
11063,1,4,-1,1
11063,1,5,-1,1
11063,1,6,-1,1
11063,1,7,-1,1
11063,1,8,-1,1
11063,1,9,-1,1
11064,1,0,-1,0
11064,1,1,-1,1
11064,1,2,-1,0
11065,1,0,-1,1
11065,1,1,-1,1
11065,1,2,-1,1
11066,1,0,-1,1
11066,1,1,-1,1
11066,1,2,-1,0
11066,1,3,-1,1
11066,1,4,-1,1
11066,1,5,-1,1
11066,1,6,-1,1
11067,1,0,-1,0
11067,1,1,-1,0
11067,1,2,-1,0
11068,1,0,-1,1
11068,1,1,-1,1
11068,1,2,-1,1
11068,1,3,-1,1
11069,1,0,-1,1
11069,1,1,-1,1
11069,1,2,-1,1
11069,1,3,-1,1
11069,1,4,-1,1
11069,1,5,-1,1
11069,1,6,-1,1
11069,1,7,-1,1
11069,1,8,-1,1
11069,1,9,-1,1
11069,1,10,-1,1
11069,1,11,-1,1
11069,1,12,-1,1
11069,1,13,-1,0
11069,1,14,-1,0
11070,1,0,-1,1
11070,1,1,-1,1
11070,1,2,-1,1
11070,1,3,-1,1
11070,1,4,-1,1
11070,1,5,-1,1
11070,1,6,-1,1
11071,1,0,-1,0
11071,1,1,-1,0
11071,1,2,-1,0
11071,1,3,-1,0
11072,1,0,-1,1
11072,1,1,-1,1
11072,1,2,-1,1
11072,1,3,-1,1
11073,1,0,-1,1
11073,1,1,-1,1
11073,1,2,-1,1
11073,1,3,-1,1
11073,1,4,-1,1
11073,1,5,-1,1
11073,1,6,-1,1
11073,1,7,-1,1
11073,1,8,-1,1
11073,1,9,-1,1
11073,1,10,-1,1
11073,1,11,-1,1
11073,1,12,-1,1
11073,1,13,-1,1
11073,1,14,-1,1
11073,1,15,-1,1
11073,1,16,-1,1
11074,1,0,-1,0
11074,1,1,-1,0
11074,1,2,-1,0
11074,1,3,-1,0
11075,1,0,-1,0
11075,1,1,-1,0
11075,1,2,-1,0
11075,1,3,-1,0
11075,1,4,-1,0
11075,1,5,-1,0
11075,1,6,-1,0
11075,1,7,-1,0
11075,1,8,-1,0
11075,1,9,-1,0
11075,1,10,-1,0
11076,1,0,-1,1
11076,1,1,-1,1
11076,1,2,-1,1
11076,1,3,-1,1
11076,1,4,-1,1
11077,1,0,-1,1
11077,1,1,-1,1
11077,1,2,-1,0
11077,1,3,-1,0
11077,1,4,-1,0
11077,1,5,-1,0
11077,1,6,-1,1
11077,1,7,-1,1
11077,1,8,-1,1
11077,1,9,-1,1
11077,1,10,-1,1
11077,1,11,-1,1
11077,1,12,-1,1
11077,1,13,-1,1
11077,1,14,-1,1
11077,1,15,-1,1
11077,1,16,-1,1
11077,1,17,-1,1
11077,1,18,-1,1
11077,1,19,-1,1
11077,1,20,-1,1
11077,1,21,-1,1
11077,1,22,-1,1
